Smiles,tanimoto_coefficient,Name,pKa,Center,Index,Source,Error
N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)[NH]c3ncns3)ccc21,0.2564102564102564,18257849,3.8,N,22,F1000Res_Train/chembl25,0.0
N#Cc1cc([NH]S(=O)(=O)c2ccccc2C(F)(F)F)ccc1C(F)(F)F,0.28888888888888886,16663701,5.1,N,5,F1000Res_Train/chembl25,0.0
N#Cc1cc([NH]S(=O)(=O)c2ccccc2C(F)(F)F)ccc1Cl,0.2708333333333333,16663703,5.8,N,5,F1000Res_Train/chembl25,0.0
N#Cc1cc(S(=O)(=O)[NH]c2ccc(F)cn2)ccc1Oc1ccc(CO)c(Cl)c1,0.2753623188405797,16663600,5.7,N,8,F1000Res_Train/chembl25,0.0
N#Cc1cc2[nH]cc(C(O)=O)c2cc1c1ccc(C2(O)CCC2)cc1,0.3269230769230769,18110944,4.6,O,9,F1000Res_Train/chembl25,0.0
N#Cc1ccc(c2ccc(C[C@@H](C#N)NC(=O)C3([NH3+])CCCCC3)cc2)cc1,0.3090909090909091,14653863,7.1,N,18,F1000Res_Train/chembl25,0.0
N#Cc1ccc(c2ccc(C[C@@H](C#N)NC(=O)C3([NH3+])CCOCC3)cc2)cc1,0.2982456140350877,14653865,5.8,N,18,F1000Res_Train/chembl25,0.0
N#Cc1ccc(c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CCCC[NH2+]3)cc2)cc1,0.288135593220339,14653860,8.4,N,22,F1000Res_Train/chembl25,0.0
N#Cc1ccc(c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3C[C@@H](O)CC[NH2+]3)cc2)cc1,0.2786885245901639,14653862,7.6,N,23,F1000Res_Train/chembl25,0.0
N#Cc1ccc(NC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)c(C(O)=O)c1,0.32075471698113206,2042040,2.56,O,26,F1000Res_Train/chembl25,0.0
N#Cc1ccc([NH]S(=O)(=O)c2ccccc2C(F)(F)F)cc1Cl,0.2708333333333333,16663702,5.1,N,6,F1000Res_Train/chembl25,0.0
N#Cc1ccc(Nc2nc(N)[nH+]c(Cc3c(Cl)ccc(Cl)c3Cl)n2)cc1,0.3157894736842105,1405605,2.8,N,11,F1000Res_Train/chembl25,0.0
N#Cc1ccc(Nc2nc(N)[nH+]c(Cc3c(Cl)ccc4[nH]ccc34)n2)cc1,0.296875,1405603,3.3,N,11,F1000Res_Train/chembl25,0.0
N#Cc1ccc(Nc2nc(N)[nH+]c(Cc3c(Cl)cccc3Cl)n2)cc1,0.34545454545454546,1405601,3.1,N,11,F1000Res_Train/chembl25,0.0
N#Cc1ccc(Oc2ccc(S(=O)(=O)[NH]c3ccc(F)cn3)cc2C#N)cc1Cl,0.265625,16663601,5.8,N,14,F1000Res_Train/chembl25,0.0
N#Cc1ccc(S(=O)(=O)[NH]c2cc3c(=O)[nH]ccc3cc2F)cc1,0.3392857142857143,18106153,5.97,N,9,F1000Res_Train/chembl25,0.0
N#Cc1ccc(S(=O)(=O)[NH]c2ccc3cc[nH]c(=O)c3c2)cc1,0.3584905660377358,18106152,6.93,N,9,F1000Res_Train/chembl25,0.0
N#Cc1cccc(S([NH2])(=O)=O)c1,0.3939393939393939,699,8.84,N,8,F1000Res_Train/datawarrior,0.0
N#Cc1ccccc1c1n[nH]nn1,0.375,3430,3.55,N,10,F1000Res_Train/datawarrior,0.0
[NH2+]=C1CCCc2c1c(=O)c(=NS(=O)(=O)c1ccccc1)c(=Nc1ccccc1)c2=O,0.21153846153846154,14669665,8.2,N,0,F1000Res_Train/chembl25,0.0
NC(=O)C#CC#C/C=C/C(O)=O,0.3333333333333333,1348,3.52,O,10,F1000Res_Train/datawarrior,0.0
NC(=O)C(CCCCC(O)=O)c1ccccc1,0.3902439024390244,6271,4.79,O,9,F1000Res_Train/datawarrior,0.0
NC(=O)C([NH3+])=S,0.24,7416,11.5,N,4,F1000Res_Train/datawarrior,0.0
NC(=O)C1CCN(c2c(Cl)c[nH+]cc2Cl)CC1,0.24615384615384617,15204729,3.5,N,11,F1000Res_Train/chembl25,0.0
NC(=O)C1CCN(c2c(S(=O)(=O)c3ccccc3)c[nH+]c3ccc(Cl)cc23)CC1,0.25,15185606,3.05,N,19,F1000Res_Train/chembl25,0.0
NC(=O)CC[NH+]1CCC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1c1ccccc1,0.2727272727272727,793908,6.5,N,5,F1000Res_Train/chembl25,0.0
NC(=O)CN1CC[NH+]([C@@H](COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,0.22972972972972974,197569,6.2,N,7,F1000Res_Train/chembl25,0.0
NC(=O)CN1CC[NH+]([C@H](COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,0.22972972972972974,195339,6.2,N,7,F1000Res_Train/chembl25,0.0
NC(=O)COCCN1CC[NH+](C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,0.22388059701492538,184223,7.4,N,10,F1000Res_Train/chembl25,0.0
NC(=O)CS(=O)(=O)[NH]C(N)=O,0.32142857142857145,4136,5.05,N,7,F1000Res_Train/datawarrior,0.0
NC(=O)CS([NH2])(=O)=O,0.3181818181818182,419,9.7,N,5,F1000Res_Train/datawarrior,0.0
NC(=O)C[NH+]1CCC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1c1ccccc1,0.28,819595,5.4,N,4,F1000Res_Train/chembl25,0.0
NC(=O)C[NH2+]C1CCC(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1c1ccccc1,0.25,1763906,6.6,N,4,F1000Res_Train/chembl25,0.0
NC(=O)C[NH2+][C@@H]1CC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccccc1,0.25,1760939,6.6,N,4,F1000Res_Train/chembl25,0.0
NC(=O)NO,0.3333333333333333,196910,10.65,O,4,F1000Res_Train/chembl25,0.0
NC(=O)[C@H](CCC(O)=O)NC=O,0.3076923076923077,1307,4.3,O,7,F1000Res_Train/datawarrior,0.0
NC(=O)c1ccc(CNC(=O)c2c[nH+]c(Nc3cccc(Cl)c3)cc2C(F)(F)F)cc1,0.29069767441860467,2588380,2.63,N,13,F1000Res_Train/chembl25,0.0
NC(=O)c1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,0.3018867924528302,2507868,9.0,O,21,F1000Res_Train/chembl25,0.0
NC(=S)C([NH3+])=S,0.2,7398,10.89,N,4,F1000Res_Train/datawarrior,0.0
NC(=[NH+]c1nsc2ccccc12)c1ccc(Cl)cc1,0.2765957446808511,1934934,4.84,N,2,F1000Res_Train/chembl25,0.0
NC(=[NH+]c1nsc2ccccc12)c1ccccc1,0.25,1934932,5.4,N,2,F1000Res_Train/chembl25,0.0
NC(=[NH2+])N(CC1CC1)c1c(Br)cccc1Br,0.23255813953488372,556988,11.9,N,2,F1000Res_Train/chembl25,0.0
NC(=[NH2+])N=NCc1ccc(Cl)c(Cl)c1,0.3333333333333333,2947115,8.4,N,2,F1000Res_Train/chembl25,0.0
NC(=[NH2+])Oc1ccccc1,0.3448275862068966,16603766,8.29,N,2,F1000Res_Train/chembl25,0.0
NC(N)=[NH+]c1ccccc1,0.36363636363636365,16603767,10.835,N,3,F1000Res_Train/datawarrior chembl25,0.0
NC(N)=[NH+]c1nccc(c2csc(N)n2)n1,0.2127659574468085,5185,9.2,N,3,F1000Res_Train/datawarrior,0.0
NC1=NS(=O)N=C1Nc1cccc(c2csc([NH+]=C(N)N)n2)c1,0.1875,515906,7.55,N,17,F1000Res_Train/chembl25,0.0
NC1=[NH+]C(c2ccc(OC(F)F)cc2)(c2cccc(c3cncnc3)c2)C2=[NH+]CC(F)(F)CN12,0.18055555555555555,8048698,6.1,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+]C(c2ccc(OC(F)F)cc2)(c2cccc(OCCCF)c2)C2=NCC(F)(F)CN12,0.18888888888888888,8048706,6.5,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+]C(c2cccc(c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21,0.21311475409836064,12143480,6.9,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+]C(c2cccc(c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21,0.21311475409836064,12143473,6.8,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+]C(c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(c3cncnc3)c2)c2cccc(F)c21,0.21739130434782608,12143478,6.4,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+]C23CCC(NC(=O)c4cccc(Cl)c4)CC2(COC3)CS1,0.26744186046511625,15626815,8.2,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+]C2CCC(NC(=O)c3cccc(Cl)c3)CC2CS1,0.31343283582089554,15626817,9.7,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+][C@@](c2cccc(c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cc(F)cc(F)c21,0.20634920634920634,12143471,6.2,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+][C@@](c2cccc(c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21,0.21311475409836064,12143472,7.1,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+][C@](c2ccc(OC(F)F)cc2)(c2cccc(OCCF)c2)C2=NCC(F)(F)CN12,0.18055555555555555,14656768,6.5,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+][C@]23CC[C@H](NC(=O)c4cccc(Cl)c4)C[C@@H]2[C@@H](COC3)S1,0.26744186046511625,15626816,9.0,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+]c2c(F)cc(Cl)cc2[C@H]2CCC[C@@H]12,0.1891891891891892,439190,8.2,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+]c2c(F)cccc2[C@H]2CCC[C@@H]12,0.22916666666666666,465372,8.5,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+]c2c(F)cccc2[C@H]2CCC[C@@]12F,0.2127659574468085,461531,6.6,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+]c2c(ccc(F)c2F)[C@H]2CCC[C@@H]12,0.2028985507246377,452366,8.0,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+]c2ccc(Cl)cc2[C@H]2CCC[C@@H]12,0.2727272727272727,445846,9.4,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+]c2ccc(Cl)cc2[C@H]2CCC[C@@]12F,0.2765957446808511,440421,7.6,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+]c2ccccc2C1,0.275,1983,8.15,N,2,F1000Res_Train/datawarrior,0.0
NC1=[NH+]c2ccccc2[C@H]2CCC[C@@H]12,0.21428571428571427,440415,9.7,N,2,F1000Res_Train/chembl25,0.0
NC1=[NH+]c2ccccc2[C@H]2CCC[C@@]12F,0.2558139534883721,470862,7.9,N,2,F1000Res_Train/chembl25,0.0
[NH3+]C1NC=C[NH]1,0.2857142857142857,956274,8.46,N,0,F1000Res_Train/chembl25,0.0
[NH3+]CCC(F)(F)F,0.23809523809523808,2572869,8.7,N,0,F1000Res_Train/chembl25,0.0
[NH3+]NC(=O)C(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)F,0.21212121212121213,6771,8.26,N,0,F1000Res_Train/datawarrior,0.0
[NH3+]NC(=O)c1ccccn1,0.36363636363636365,1824,2.86,N,0,F1000Res_Train/datawarrior,0.0
[NH3+]NC(=O)c1cccnc1,0.375,1826,3.27,N,0,F1000Res_Train/datawarrior,0.0
[NH3+]NCCO,0.25,7539,7.12,N,0,F1000Res_Train/datawarrior,0.0
NNc1[nH+]ncc2ccccc12,0.34285714285714286,900176,5.816667,N,3,F1000Res_Train/datawarrior chembl25,0.0
NP(O)(=O)N(CCCl)CCCl,0.21428571428571427,14606475,4.766667,O,2,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)C1=NN2CCS(=O)(=O)N=C2S1,0.23529411764705882,1271864,6.7,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,0.27906976744186046,882139,7.633333,N,0,F1000Res_Train/datawarrior chembl25,0.0
[NH2]S(=O)(=O)c1ccc(S(=O)(=O)CC(O)CO)cc1,0.3333333333333333,214845,9.35,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(S(=O)(=O)CCCCO)c(F)c1,0.34146341463414637,194746,9.18,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(S(=O)(=O)CCCCO)cc1,0.34285714285714286,199372,9.6,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(S(=O)(=O)CCCCO)s1,0.3137254901960784,195930,8.67,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(S(=O)(=O)CCCO)c(F)c1,0.35,205449,9.02,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(S(=O)(=O)CCCO)cc1,0.35294117647058826,206730,8.98,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(S(=O)(=O)CCCO)s1,0.32,206741,8.32,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(S(=O)(=O)CCO)c(F)c1,0.3684210526315789,186435,9.0,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(S(=O)(=O)CCO)cc1,0.375,200614,9.38,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(S(=O)(=O)CCO)s1,0.3333333333333333,220848,8.65,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(SCCCCCO)cc1,0.3076923076923077,203087,9.25,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(SCCCCO)c(F)c1,0.3333333333333333,212502,9.82,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(SCCCCO)cc1,0.3157894736842105,199368,10.17,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(SCCCCO)s1,0.2962962962962963,186441,9.5,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(SCCCO)c(F)c1,0.34146341463414637,191250,9.64,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(SCCCO)cc1,0.32432432432432434,209034,10.23,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(SCCCO)s1,0.3018867924528302,212511,9.32,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(SCCO)c(F)c1,0.358974358974359,222073,9.76,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(SCCO)cc1,0.34285714285714286,205445,9.27,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1ccc(SCCO)s1,0.3137254901960784,205469,9.46,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1cccc(C(F)(F)F)c1,0.3939393939393939,2209,8.98,N,0,F1000Res_Train/datawarrior,0.0
[NH2]S(=O)(=O)c1nc2ccccc2s1,0.25,3332,7.8,N,0,F1000Res_Train/datawarrior,0.0
[NH2]S(=O)(=O)c1nccs1,0.3684210526315789,2944,8.25,N,0,F1000Res_Train/datawarrior,0.0
[NH2]S(=O)(=O)c1nn2c(=O)n(CCCl)c(=O)nc2s1,0.17543859649122806,1273030,7.1,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1nn2cc(c3ccccc3)[nH+]c2s1,0.2857142857142857,1149695,7.12,N,0,F1000Res_Train/chembl25,0.0
[NH2]S(=O)(=O)c1nnc(Nc2ccccc2)s1,0.3157894736842105,5059,9.405,N,0,F1000Res_Train/datawarrior,0.0
Nc1[nH+]cc2n1CC(Cc1cccc3c1OCO3)CC2,0.19047619047619047,18198263,9.2,N,2,F1000Res_Train/chembl25,0.0
Nc1[nH]c(=O)[n+]([C@@H]2C[C@@H](O)[C@H](CO)O2)cc1CO,0.3793103448275862,5795,3.55,N,2,F1000Res_Train/datawarrior,0.0
Nc1[nH]c(=S)[nH]c(=O)c1C1=CCCCC1,0.29545454545454547,7138,7.11,N,5,F1000Res_Train/datawarrior,0.0
Nc1[nH]c[nH+]c(=S)c1N,0.30303030303030304,2857,2.21,N,4,F1000Res_Train/datawarrior,0.0
Nc1c2c(nc[n+]1[O-])[nH+]cn2Cc1ccccc1,0.28,5580,2.4,N,8,F1000Res_Train/datawarrior,0.0
Nc1n[nH]c(c2cc[nH+]c(N)c2)n1,0.34210526315789475,1197991,4.245,N,8,F1000Res_Train/chembl25,0.0
Nc1cc(N2CCOCC2)nc(N)[nH+]1,0.28,2552,6.73,N,13,F1000Res_Train/datawarrior,0.0
Nc1cc(S([NH2])(=O)=O)ccc1S(=O)(=O)CCCO,0.358974358974359,184907,9.15,N,5,F1000Res_Train/chembl25,0.0
Nc1cc(S([NH2])(=O)=O)ccc1S(=O)(=O)CCO,0.3783783783783784,217299,9.5,N,5,F1000Res_Train/chembl25,0.0
Nc1cc2ccccc2n[nH+]1,0.36363636363636365,4016,3.66,N,10,F1000Res_Train/datawarrior,0.0
Nc1ccc(C(=O)[O-])c[nH+]1,0.3684210526315789,15055875,6.2,N,9,F1000Res_Train/chembl25,0.0
Nc1cc(Cl)ccc1[NH3+],0.375,2918,4.3,N,8,F1000Res_Train/datawarrior,0.0
[NH3+]c1ccc2ccnnc2c1,0.3939393939393939,4017,4.85,N,0,F1000Res_Train/datawarrior,0.0
[NH3+]c1ccc2ncncc2c1,0.38235294117647056,4026,3.29,N,0,F1000Res_Train/datawarrior,0.0
[NH3+]c1cccc2[nH]ncc12,0.358974358974359,2080,3.29,N,0,F1000Res_Train/datawarrior,0.0
Nc1cccc2cc[nH+]nc12,0.34285714285714286,4023,3.68,N,8,F1000Res_Train/datawarrior,0.0
Nc1cccc2[nH+]ccnc12,0.3888888888888889,4009,2.62,N,6,F1000Res_Train/datawarrior,0.0
Nc1cccc2n[nH+]ccc12,0.3611111111111111,4022,2.7,N,7,F1000Res_Train/datawarrior,0.0
Nc1cccnc1C(O)=O,0.3333333333333333,1550,7.18,O,8,F1000Res_Train/datawarrior,0.0
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)[nH+]1,0.32142857142857145,422152,4.42,N,14,F1000Res_Train/chembl25,0.0
Nc1cc[nH+][nH]1,0.3,7323,4.11,N,4,F1000Res_Train/datawarrior,0.0
Nc1cc[nH+]c(N)n1,0.3103448275862069,62,7.26,N,4,F1000Res_Train/datawarrior,0.0
Nc1cc[nH+]cn1,0.35135135135135137,14675617,5.705,N,4,F1000Res_Train/datawarrior chembl25,0.0
Nc1n[nH]c(c2cc[nH+]cc2)n1,0.38461538461538464,1196677,3.56,N,8,F1000Res_Train/chembl25,0.0
Nc1[nH]c(NCc2ccccc2)cc(=S)[nH+]1,0.36363636363636365,203439,3.33,N,15,F1000Res_Train/chembl25,0.0
Nc1nc(=S)[nH+]c(N)[nH]1,0.2692307692307692,3148,9.0,N,5,F1000Res_Train/datawarrior,0.0
Nc1nc(N)[nH]c(=O)n1,0.34782608695652173,3155,6.95,N,5,F1000Res_Train/datawarrior,0.0
Nc1nc2c(cnn2c2ccccc2)c(N)[nH+]1,0.34146341463414637,6317,4.49,N,16,F1000Res_Train/datawarrior,0.0
Nc1[nH+]c2ccc(OC(F)(F)F)cc2s1,0.2553191489361702,875852,6.5,N,2,F1000Res_Train/chembl25,0.0
Nc1nc(c2csc(N)n2)cc[nH+]1,0.24390243902439024,3444,3.3,N,12,F1000Res_Train/datawarrior,0.0
Nc1nccc(=O)[nH]1,0.2903225806451613,323,9.42,N,7,F1000Res_Train/datawarrior,0.0
Nc1[nH+]cnc2c1cnn2c1ccccc1,0.3333333333333333,5016,3.89,N,2,F1000Res_Train/datawarrior,0.0
Nc1[nH+]cnc2c1cnn2CCO,0.36363636363636365,3449,4.29,N,2,F1000Res_Train/datawarrior,0.0
Nc1n[nH]nn1,0.2903225806451613,7322,5.98,N,3,F1000Res_Train/datawarrior,0.0
Nc1nc(N)c(c2cccc(Cl)c2Cl)n[nH+]1,0.2857142857142857,15446317,5.32,N,15,F1000Res_Train/chembl25,0.0
Nc1nnc(S([NH2])(=O)=O)s1,0.23809523809523808,1497,7.69,N,6,F1000Res_Train/datawarrior,0.0
Nc1[nH+]ncc2ccccc12,0.375,4015,6.6,N,2,F1000Res_Train/datawarrior,0.0
Nc1noc(C2=CCC[NH2+]C2)n1,0.23404255319148937,1258642,8.25,N,9,F1000Res_Train/chembl25,0.0
Nc1noc(C2C[NH+]3CCN2CC3)n1,0.15873015873015872,799088,6.3,N,7,F1000Res_Train/chembl25,0.0
[NH3+]n1ccccc1=O,0.34615384615384615,172,2.1,N,0,F1000Res_Train/datawarrior,0.0
O=C(/C=C/c1c[nH+]c[nH]1)OCCCl,0.3695652173913043,3570,4.8,N,6,F1000Res_Train/datawarrior,0.0
O=C(C1CCN(c2cc[nH+]cc2)CC1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,0.27941176470588236,274138,9.2,N,9,F1000Res_Train/chembl25,0.0
O=C(C1CCN(c2cc[nH+]cc2F)CC1)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,0.2345679012345679,274145,6.7,N,9,F1000Res_Train/chembl25,0.0
O=C(C1CCN(c2cc[nH+]cn2)CC1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,0.26153846153846155,270380,6.1,N,9,F1000Res_Train/chembl25,0.0
O=C(C=C(O)c1cccs1)C(F)(F)F,0.38235294117647056,2096,6.31,O,4,F1000Res_Train/datawarrior,0.0
OC(=O)c1ccccc1OC(=O)CCCC(CO[N+](=O)[O-])O[N+](=O)[O-],0.3877551020408163,2115113,3.69,O,0,F1000Res_Train/chembl25,0.0
OC(=O)c1ccccc1OC(=O)CCCCC(CO[N+](=O)[O-])O[N+](=O)[O-],0.38,2115112,3.69,O,0,F1000Res_Train/chembl25,0.0
O=C(CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)[NH]S(=O)(=O)c1ccccc1,0.375,14626923,5.12,N,25,F1000Res_Train/chembl25,0.0
O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2c[nH+]c3ccccn23)CC1,0.2696629213483146,2348195,5.9,N,24,F1000Res_Train/chembl25,0.0
O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2c[nH+]c3n2CCCC3)CC1,0.2696629213483146,2348210,8.2,N,24,F1000Res_Train/chembl25,0.0
O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2c[nH+]c[nH]2)CC1,0.27058823529411763,2348209,6.9,N,24,F1000Res_Train/chembl25,0.0
O=C(CCl)[NH2+]c1nnc(c2ccccc2)s1,0.3170731707317073,5177,6.9,N,4,F1000Res_Train/datawarrior,0.0
O=C(CNC(=O)c1[nH]ccc(=O)c1[O-])NCc1ccccc1,0.38,5232756,6.2,N,7,F1000Res_Train/chembl25,0.0
O=C(Cc1ccccc1)NC1CC[NH+](CCCN2C(=O)COc3ccccc32)CC1,0.375,10951465,7.9,N,13,F1000Res_Train/chembl25,0.0
O=C(N1CCC(c2cc[nH+]cc2)CC1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,0.3287671232876712,298557,5.8,N,9,F1000Res_Train/chembl25,0.0
O=C(N1CCN(c2cc[nH+]cc2Cl)CC1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,0.2631578947368421,299941,5.8,N,9,F1000Res_Train/chembl25,0.0
O=C(N1CCOCC1)N1CCC(Oc2ccc3c(c2)CC[NH+](C2CCC2)CC3)CC1,0.3972602739726027,13840148,9.2,N,21,F1000Res_Train/chembl25,0.0
O=C(N=Cc1cccc[nH+]1)C1CCCC1C(=O)N1CCCC1,0.36363636363636365,1806137,4.4,N,9,F1000Res_Train/chembl25,0.0
O=C(NC1CCC([NH+]2CCCCC2)CC1)[C@H]1C[C@@H]1c1ccccc1,0.2857142857142857,14540354,9.6,N,7,F1000Res_Train/chembl25,0.0
OC1=C(C(=O)NC2CCCCC2)C(=O)NC(Cc2ccccc2)C1,0.3333333333333333,2115718,6.5,O,0,F1000Res_Train/chembl25,0.0
O=C(NCC1CCCC1)c1c[nH+]c(Nc2ccc(Cl)cc2Cl)cc1C(F)(F)F,0.3013698630136986,2588377,2.63,N,11,F1000Res_Train/chembl25,0.0
O=C(NCC1CCCCC1)c1c[nH+]c(Nc2cccc(Cl)c2)cc1C(F)(F)F,0.30952380952380953,2588378,2.63,N,12,F1000Res_Train/chembl25,0.0
O=C(NCC1CCOCC1)c1c[nH+]c(Nc2ccc(Cl)cc2Cl)cc1C(F)(F)F,0.30666666666666664,2588381,2.63,N,12,F1000Res_Train/chembl25,0.0
O=C(NCC1CCOCC1)c1c[nH+]c(Nc2cccc(Cl)c2)cc1C(F)(F)F,0.36585365853658536,2588372,2.63,N,12,F1000Res_Train/chembl25,0.0
O=C(NCC1CCOCC1)c1c[nH+]c(Nc2cccc(F)c2)cc1C(F)(F)F,0.27586206896551724,2588373,2.63,N,12,F1000Res_Train/chembl25,0.0
O=C(NCCCC[NH+]1CCN(c2cccc(OCCF)c2)CC1)c1ccc2nonc2c1,0.3815789473684211,2385911,7.47,N,7,F1000Res_Train/chembl25,0.0
O=C(NCCCC[NH+]1CCN(c2ccccc2OCCF)CC1)c1ccc2nonc2c1,0.36363636363636365,2385909,7.78,N,7,F1000Res_Train/chembl25,0.0
O=C(NCCC[NH2+]C1CCCCC1)[C@H]1C[C@@H]1c1ccccc1,0.34615384615384615,14540356,10.3,N,6,F1000Res_Train/chembl25,0.0
O=C(NCc1ccc(F)cc1)c1c[nH+]c(Nc2cccc(Br)c2)cc1C(F)(F)F,0.25757575757575757,2588379,2.63,N,13,F1000Res_Train/chembl25,0.0
O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2[nH+]ccn2c1,0.28169014084507044,14644256,5.3,N,25,F1000Res_Train/chembl25,0.0
O=C(NOCCO)c1ccc2c[nH+]cn2c1Nc1ccc(I)cc1F,0.18181818181818182,15118829,4.3,N,12,F1000Res_Train/chembl25,0.0
O=C(N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1)c1[nH]ccc(=O)c1[O-],0.38596491228070173,5232762,6.0,N,22,F1000Res_Train/chembl25,0.0
O=C(Nc1cc(Cl)ccc1O)OCC(Cl)Cl,0.3181818181818182,991363,10.4,O,10,F1000Res_Train/chembl25,0.0
O=C(Nc1cc(Cl)ccc1O)Oc1cccc(C(F)(F)F)c1,0.27450980392156865,1011095,8.97,O,10,F1000Res_Train/chembl25,0.0
O=C(Nc1cc(Cl)ccc1O)Oc1cccc(Cl)c1,0.3488372093023256,1004873,9.02,O,10,F1000Res_Train/chembl25,0.0
O=C(Nc1cc(Cl)ccc1O)Oc1ccccc1,0.3333333333333333,1018931,10.0,O,10,F1000Res_Train/chembl25,0.0
OC(=O)c1cc(Br)ccc1NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,0.3148148148148148,2042035,2.79,O,0,F1000Res_Train/chembl25,0.0
OC1=C(C(=O)Nc2ccc(C(F)(F)F)nc2)C(=O)NC(Cc2ccccc2)C1,0.2857142857142857,2115719,6.5,O,0,F1000Res_Train/chembl25,0.0
